Unnamed: 0,iso3,country,year,hdi,life_expectancy,pop_millions,hdi_f,hdi_m,life_expec_f,life_expec_m,expec_yr_school,expec_yr_school_f,expec_yr_school_m,mean_yr_school,mean_yr_school_f,mean_yr_school_m,gross_inc_percap,gross_inc_percap_f,gross_inc_percap_m,gender_development,gender_inequality,secondary_education_f_%,secondary_education_m_%,seats_in_parliament_f_%,seats_in_parliament_m_%,labour_participation_f_%,labour_participation_m_%,co2_emission_tons,mat_footprint_percap_tons
4058,NRU,Nauru,2021,0.693,63.617,0.0125115,0.70534943,0.681016027,67.303,60.261,12.56089218,14.37941093,11.04382186,9.247975,9.327438733,9.168511267,14776.9579,11498.00037,17947.91423,1.036,,,,10.52631579,89.47368421,56.79,73.63,4.278315083,
4059,NRU,Nauru,2022,0.696,64.014,0.012668,0.708418745,0.683031041,67.841,60.52,12.56089218,14.37941093,11.04382186,9.247975,9.327438733,9.168511267,14938.55659,11557.62601,18213.35695,1.037,,,,10.52631579,89.47368421,56.79,73.63,4.278315083,
4090,NPL,Nepal,2020,0.593,69.246,29.3486275,0.554199756,0.627231013,71.173,67.345,12.64451981,12.82380009,12.46627045,4.485598758,3.424288376,5.71329857,3805.213582,2451.573032,5293.220224,0.884,0.497,25.97287447,42.77925595,33.63363363,66.36636637,27.91,54.95,0.507771624,8.0381
4091,NPL,Nepal,2021,0.591,68.45,30.0349895,0.55236917,0.624691781,70.362,66.574,12.64451981,12.82380009,12.46627045,4.485598758,3.424288376,5.71329857,3874.43281,2506.298308,5365.668353,0.884,0.496,25.97287447,42.77925595,33.63363363,66.36636637,27.91,54.95,0.520339794,8.3894
4092,NPL,Nepal,2022,0.601,70.484,30.54758,0.56228259,0.635119215,72.364,68.608,12.64451981,12.82380009,12.46627045,4.485598758,3.424288376,5.71329857,4025.554685,2608.972525,5563.52862,0.885,0.495,25.97287447,42.77925595,33.83233533,66.16766467,27.91,54.95,0.520339794,8.4528
4123,NLD,Netherlands,2020,0.938,81.638,17.4345575,0.916374003,0.95586237,83.339,79.919,18.41262054,18.70557022,18.1266098,12.58162975,12.3527298,12.81820965,52499.90113,39128.29932,66042.4014,0.959,0.027,89.80818939,92.67472839,35.11111111,64.88888889,59.88,69.32,7.839866536,28.3623
4124,NLD,Netherlands,2021,0.941,81.687,17.5016955,0.920595012,0.958006653,83.357,79.997,18.58348083,18.94418907,18.23270988,12.58162975,12.3527298,12.81820965,55354.90417,42432.97216,68438.34734,0.961,0.024,89.80818939,92.67472839,39.11111111,60.88888889,62.78,71.23,7.99391099,29.9954
4125,NLD,Netherlands,2022,0.946,82.451,17.564014,0.925345508,0.964330297,83.904,80.944,18.58348083,18.94418907,18.23270988,12.58162975,12.3527298,12.81820965,57278.31015,44138.75911,70575.20185,0.96,0.025,89.80818939,92.67472839,37.77777778,62.22222222,63.58,72.35,7.99391099,29.8181
4156,NZL,New Zealand,2020,0.935,82.742,5.0611335,0.918984068,0.948663097,84.57,80.881,19.1901207,19.70183945,18.67567062,12.94468975,12.93587971,12.95394039,41224.72166,32311.10934,50299.79246,0.969,0.09,82.03005219,81.80406952,48.33333333,51.66666667,65.19,75.44,6.764750106,23.3832
4157,NZL,New Zealand,2021,0.936,82.451,5.1297275,0.920372358,0.948728349,84.321,80.576,19.68234062,20.16286087,19.19734955,12.94468975,12.93587971,12.95394039,42849.73157,33954.27616,51902.66358,0.97,0.087,82.03005219,81.80406952,49.16666667,50.83333333,66.11,75.59,6.690024635,25.6082
4158,NZL,New Zealand,2022,0.939,83.006,5.1852885,0.923885929,0.952721713,84.726,81.251,19.68234062,20.16286087,19.19734955,12.94468975,12.93587971,12.95394039,43665.49848,34940.48724,52542.06324,0.97,0.082,82.03005219,81.80406952,50.42016807,49.57983193,66.9,75.87,6.690024635,25.1939
4189,NIC,Nicaragua,2020,0.652,71.795,6.7558955,0.630444023,0.664100766,75.012,68.648,12.58347787,12.26851409,12.83280479,7.26,7.54,6.95,4878.610383,3206.341991,6599.701261,0.949,0.405,49.4265712,40.25622896,47.25274725,52.74725275,47.24,79.78,0.702852842,9.0066
4190,NIC,Nicaragua,2021,0.665,73.837,6.85054,0.643561953,0.678051041,76.803,70.836,12.58347787,12.26851409,12.83280479,7.26,7.54,6.95,5342.753986,3541.212667,7197.280087,0.949,0.399,49.4265712,40.25622896,50.54945055,49.45054945,48.61,81.06,0.78595264,9.6786
4191,NIC,Nicaragua,2022,0.669,74.615,6.948392,0.647449551,0.6821586,77.556,71.613,12.58347787,12.26851409,12.83280479,7.26,7.54,6.95,5426.50618,3596.019567,7310.893926,0.949,0.397,49.4265712,40.25622896,51.64835165,48.35164835,48.61,81.06,0.78595264,9.9662
4222,NER,Niger,2020,0.391,61.451,24.3336385,0.349455065,0.426826324,62.454,60.472,7.186131428,6.492571987,7.857345925,1.341352433,0.965615989,1.772790407,1268.704238,869.2860831,1656.760206,0.819,0.632,2.578340428,4.483989669,16.95906433,83.04093567,63.06,96.49,0.11575334,4.5396
4223,NER,Niger,2021,0.389,61.576,25.252722,0.348656455,0.423740436,62.794,60.407,7.186131428,6.492571987,7.857345925,1.341352433,0.965615989,1.772790407,1208.85424,841.1398128,1566.074807,0.823,0.61,2.578340428,4.483989669,25.90361446,74.09638554,64.56,96.49,0.120343462,3.6388
4224,NER,Niger,2022,0.394,62.08,26.2079765,0.353647715,0.428138733,63.401,60.816,7.186131428,6.492571987,7.857345925,1.341352433,0.965615989,1.772790407,1283.309235,892.9687724,1662.527106,0.826,0.609,2.578340428,4.483989669,25.90361446,74.09638554,64.56,96.49,0.120343462,3.5047
4255,NGA,Nigeria,2020,0.539,52.887,208.3274045,0.500585821,0.577538909,53.323,52.456,10.32213749,9.934515684,10.75330898,7.388969898,6.206914902,8.719234943,4684.512077,3759.097727,5590.942609,0.867,0.685,38.64720154,56.89988518,4.47761194,95.52238806,60.44,72.37,0.594363473,4.0222
4256,NGA,Nigeria,2021,0.542,52.676,213.4013225,0.507156881,0.576691646,53.07,52.285,10.51407,10.2043,10.83738,7.585969925,6.556469917,8.700360298,4716.009665,3877.021689,5537.469656,0.879,0.68,42.39007187,57.8144989,4.47761194,95.52238806,68.74,79.01,0.614401064,3.662
4257,NGA,Nigeria,2022,0.548,53.633,218.5412115,0.514786405,0.580873335,53.968,53.295,10.51407,10.2043,10.83738,7.585969925,6.556469917,8.700360298,4754.836408,4110.221793,5385.706047,0.886,0.677,42.39007187,57.8144989,4.47761194,95.52238806,77.04,85.66,0.614401064,3.6733
4288,MKD,North Macedonia,2020,0.766,75.168,2.1110715,0.742664772,0.783978248,77.497,72.942,12.81177998,13.14542961,12.5020504,10.22815037,9.653639793,10.8074398,15174.49372,10621.79622,19750.11935,0.947,0.136,61.9025116,75.12754822,39.16666667,60.83333333,43.7,65.32,3.294203135,10.8038
4289,MKD,North Macedonia,2021,0.764,73.841,2.10333,0.741349331,0.781822877,76.156,71.662,13.00483036,13.4289999,12.60997009,10.22815037,9.653639793,10.8074398,15961.20117,11025.59103,20924.74863,0.948,0.135,61.9025116,75.12754822,41.66666667,58.33333333,42.88,65.48,3.65558424,11.3666
4290,MKD,North Macedonia,2022,0.765,73.888,2.0935985,0.74369174,0.783022218,76.16,71.733,13.00483036,13.4289999,12.60997009,10.22815037,9.653639793,10.8074398,16395.75173,11525.75224,21296.31224,0.95,0.134,61.9025116,75.12754822,41.66666667,58.33333333,42.22,64.14,3.65558424,11.6302
4321,NOR,Norway,2020,0.963,83.195,5.379839,0.951397039,0.967056294,84.885,81.474,18.3110199,19.07895088,17.58493042,13.06234279,13.21011267,12.91269245,66258.16613,55380.33448,76949.97213,0.984,0.014,99.09403104,99.27497953,41.42011834,58.57988166,62.0,65.55,7.653203005,31.8888
4322,NOR,Norway,2021,0.964,83.234,5.403021,0.955123132,0.96962898,84.879,81.562,18.63846016,19.5213604,17.80384064,13.06234279,13.21011267,12.91269245,67596.61386,59700.99291,75352.90064,0.985,0.016,99.09403104,99.27497953,44.9704142,55.0295858,60.27,71.63,7.573540802,31.1751
4323,NOR,Norway,2022,0.966,83.393,5.434319,0.957147512,0.970415403,85.055,81.718,18.63846016,19.5213604,17.80384064,13.06234279,13.21011267,12.91269245,69189.76165,61067.47743,77164.33022,0.986,0.012,99.09403104,99.27497953,44.9704142,55.0295858,62.53,69.59,7.573540802,32.0515
4354,OMN,Oman,2020,0.823,74.757,4.5433985,0.786677,0.834157928,76.788,73.289,13.24143028,13.87254047,12.7318697,11.85116959,12.27151012,11.62940025,30926.19077,12871.69308,41951.82229,0.943,0.261,87.59173148,88.65299552,9.88372093,90.11627907,38.74,86.65,14.40087036,39.6876
4355,OMN,Oman,2021,0.81,72.541,4.520471,0.771986625,0.823910984,74.716,70.984,12.96403027,13.46502972,12.58940983,11.87195969,12.2709651,11.66219521,31995.18658,12669.65827,44301.74695,0.937,0.268,90.42819759,93.65162441,9.88372093,90.11627907,34.97,83.84,15.67723806,48.671
4356,OMN,Oman,2022,0.819,73.935,4.576298,0.780083394,0.832785671,76.046,72.356,12.96403027,13.46502972,12.58940983,11.89274979,12.27042007,11.69499016,32967.43827,13055.18531,45769.09652,0.937,0.267,93.2646637,98.6502533,9.941520468,90.05847953,34.97,83.84,15.67723806,48.9599
4387,PAK,Pakistan,2020,0.536,66.269,227.1967405,0.47372939,0.570296558,68.825,63.945,7.89510849,7.336258257,8.426956754,4.422319019,3.928515917,4.793410015,4912.291411,1910.958039,7849.984728,0.831,0.527,22.04421511,26.87501103,19.95515695,80.04484305,24.03,80.26,0.882947524,3.9032
4388,PAK,Pakistan,2021,0.537,66.098,231.4021165,0.47670882,0.57165999,68.623,63.787,7.89510849,7.336258257,8.426956754,4.422319019,3.928515917,4.793410015,5164.940484,2047.83973,8222.547155,0.834,0.524,22.04421511,26.87501103,19.90950226,80.09049774,24.53,80.67,0.965638962,4.2336
4389,PAK,Pakistan,2022,0.54,66.431,235.8248625,0.479544875,0.574877828,68.918,64.134,7.89510849,7.336258257,8.426956754,4.422319019,3.928515917,4.793410015,5374.270423,2120.097428,8571.08282,0.834,0.522,22.04421511,26.87501103,20.13574661,79.86425339,24.53,80.67,0.965638962,4.2447
4420,PLW,Palau,2020,0.794,65.349,0.017972,0.796912476,0.794425637,69.591,61.997,17.21987569,18.34244991,16.88344295,13.04790021,13.34296124,12.75283918,18208.81858,13361.01413,22652.83321,1.003,,96.88913727,97.33132172,6.896551724,93.10344828,59.21,73.56,11.82450479,
4421,PLW,Palau,2021,0.802,66.02,0.018024,0.810256122,0.799211775,70.575,62.432,17.21987569,18.34244991,16.88344295,13.04790021,13.34296124,12.75283918,19739.0929,15441.50198,23699.03396,1.014,,96.88913727,97.33132172,6.896551724,93.10344828,59.82,73.61,12.30304039,
4422,PLW,Palau,2022,0.797,65.362,0.0180545,0.802126774,0.796834796,69.314,62.2,17.21987569,18.34244991,16.88344295,13.04790021,13.34296124,12.75283918,19343.81199,15158.95089,23217.78239,1.007,,96.88913727,97.33132172,6.896551724,93.10344828,59.82,73.61,12.30304039,
4453,PSE,"Palestine, State of",2020,0.715,74.403,5.0194015,0.649541193,0.737809435,76.683,72.164,13.24273968,13.98742962,12.50302029,9.938480377,9.916460037,9.960129738,6270.338146,2062.639191,10501.84371,0.88,,67.92896271,67.63430786,,,16.12,65.12,0.662808172,6.7185
4454,PSE,"Palestine, State of",2021,0.715,73.473,5.133392,0.647108926,0.737041458,75.939,71.094,13.17508984,13.90925026,12.4456501,9.938480377,9.916460037,9.960129738,6778.574396,2097.971233,11482.10688,0.878,,67.92896271,67.63430786,,,17.21,68.86,0.667726135,6.9098
4455,PSE,"Palestine, State of",2022,0.716,73.444,5.250072,0.648750215,0.73707141,75.948,71.024,13.15474033,13.95713997,12.35840988,9.938480377,9.916460037,9.960129738,6936.258684,2133.98822,11758.99805,0.88,,67.92896271,67.63430786,,,18.58,70.73,0.667726135,7.1448
4486,PAN,Panama,2020,0.809,76.657,4.2943965,0.819557606,0.797806601,80.034,73.472,13.21381473,13.86388663,12.58595392,10.68696295,10.94374988,10.40059663,25727.89914,24230.17839,27223.28884,1.027,0.386,66.63000107,64.27499962,22.53521127,77.46478873,53.18,74.03,2.404133201,8.6435
4487,PAN,Panama,2021,0.813,76.223,4.351267,0.819324098,0.805369382,79.594,73.05,13.21381473,13.86388663,12.58595392,10.68696295,10.94374988,10.40059663,29285.65116,25158.1497,33409.77897,1.017,0.395,67.56999969,65.61000061,22.53521127,77.46478873,46.71,73.56,2.690641599,10.9166
4488,PAN,Panama,2022,0.82,76.826,4.4085805,0.826278511,0.812639239,80.091,73.726,13.21381473,13.86388663,12.58595392,10.68696295,10.94374988,10.40059663,32029.36025,27610.88808,36447.35037,1.017,0.392,67.56999969,65.61000061,22.53521127,77.46478873,49.71,76.98,2.690641599,11.1144
4519,PNG,Papua New Guinea,2020,0.567,65.787,9.74964,0.544323402,0.589146407,68.804,63.395,11.12736798,10.52003111,11.70354792,4.933631146,4.215786493,5.658960236,3700.943029,3192.2698,4176.378306,0.924,0.815,26.34166408,37.4968198,0.01,99.99,44.87,47.26,0.792224123,3.3353
4520,PNG,Papua New Guinea,2021,0.564,65.351,9.949437,0.541870464,0.585809128,68.415,62.948,11.12736798,10.52003111,11.70354792,4.933631146,4.215786493,5.658960236,3616.030578,3136.377779,4065.218389,0.925,0.814,26.34166408,37.4968198,0.01,99.99,46.01,48.01,0.798668307,3.4356
4521,PNG,Papua New Guinea,2022,0.568,65.958,10.1426185,0.54619893,0.589011335,69.172,63.378,11.12736798,10.52003111,11.70354792,4.933631146,4.215786493,5.658960236,3710.326885,3218.98017,4171.434912,0.927,0.604,26.34166408,37.4968198,1.739130435,98.26086957,46.01,48.01,0.798668307,3.4188
4552,PRY,Paraguay,2020,0.742,73.182,6.618695,0.738092919,0.744678051,76.156,70.398,13.91056957,14.58406313,13.27027902,8.861840248,8.856229782,8.867710114,12869.9431,9994.533852,15720.02891,0.991,0.434,52.47000122,53.90000153,17.6,82.4,57.26,83.43,1.112953535,15.3914
4553,PRY,Paraguay,2021,0.73,70.262,6.703799,0.728162734,0.73073736,73.385,67.434,13.91056957,14.58406313,13.27027902,8.861840248,8.856229782,8.867710114,13201.59678,10585.05121,15797.35781,0.996,0.43,54.31000137,53.34999847,16.8,83.2,59.95,84.22,1.381977592,15.8925
4554,PRY,Paraguay,2022,0.731,70.475,6.780744,0.727869625,0.732240438,73.571,67.645,13.91056957,14.58406313,13.27027902,8.861840248,8.856229782,8.867710114,13161.07522,10348.65536,15954.05195,0.994,0.429,54.31000137,53.34999847,16.8,83.2,59.06,82.38,1.381977592,15.3865
4585,PER,Peru,2020,0.758,73.665,33.304756,0.743549787,0.772073107,76.816,70.808,14.80487907,14.88586691,14.72138383,10.01696229,9.449307529,10.59717016,10894.36185,8740.836465,13087.81249,0.963,0.392,55.95999908,67.16000366,26.15384615,73.84615385,59.81,78.11,1.410164963,7.6071
4586,PER,Peru,2021,0.755,72.377,33.7154715,0.738166609,0.770831298,74.746,70.121,14.80487907,14.88586691,14.72138383,10.01696229,9.449307529,10.59717016,11509.57787,9439.611372,13619.87113,0.958,0.36,55.56000137,66.72000122,40.0,60.0,64.77,79.1,1.674913573,7.653
4587,PER,Peru,2022,0.762,73.385,34.0495885,0.742111156,0.779496671,75.495,71.332,14.80487907,14.88586691,14.72138383,10.01696229,9.449307529,10.59717016,11916.35952,9515.281407,14365.2136,0.952,0.36,55.56000137,66.72000122,40.0,60.0,66.73,82.43,1.674913573,7.7641
4618,PHL,Philippines,2020,0.705,72.119,112.1909775,0.699506587,0.708559288,73.997,70.244,12.78335953,13.21805954,12.37481022,8.971409559,9.24822052,8.691971992,8355.100965,6901.317815,9765.36063,0.987,0.389,74.41607525,69.9263245,28.04878049,71.95121951,42.54,66.85,1.184150487,6.3465
4619,PHL,Philippines,2021,0.692,69.266,113.880328,0.688050755,0.694590432,71.482,67.172,12.78335953,13.21805954,12.37481022,8.971409559,9.24822052,8.691971992,8369.319556,6916.910833,9777.651744,0.991,0.387,74.41607525,69.9263245,28.04878049,71.95121951,44.06,68.77,1.253546618,6.696
4620,PHL,Philippines,2022,0.71,72.187,115.559009,0.694156215,0.718281318,74.174,70.218,12.78335953,13.21805954,12.37481022,8.971409559,9.24822052,8.691971992,9058.840558,6178.765308,11850.59109,0.966,0.388,74.41607525,69.9263245,27.46268657,72.53731343,44.06,68.77,1.253546618,6.7559
4651,POL,Poland,2020,0.874,76.942,38.4283665,0.876559546,0.869097596,80.985,72.98,15.84399033,16.59943008,15.11810017,13.1647501,13.34002972,12.96819973,31292.87084,23768.1798,39322.69112,1.009,0.11,86.51820374,90.7297821,27.85714286,72.14285714,47.9,65.06,7.870152481,15.4772
4652,POL,Poland,2021,0.876,76.457,38.3077255,0.878577488,0.870422341,80.389,72.626,15.93451977,16.7074604,15.1922102,13.1647501,13.34002972,12.96819973,33263.71192,25650.349,41394.52914,1.009,0.109,86.51820374,90.7297821,27.54919499,72.45080501,49.52,65.67,8.642569909,16.8093
4653,POL,Poland,2022,0.881,76.996,39.8571455,0.884045116,0.875937118,80.796,73.233,15.93451977,16.7074604,15.1922102,13.1647501,13.34002972,12.96819973,35150.9519,27366.28107,43446.29766,1.009,0.105,86.51820374,90.7297821,27.5,72.5,50.09,65.51,8.642569909,16.5107
4684,PRT,Portugal,2020,0.861,81.055,10.2981915,0.858030278,0.862849112,83.981,77.952,16.66860962,16.87392044,16.46873093,9.575940132,9.607560158,9.538669586,31510.42805,27145.19176,36395.23674,0.994,0.078,59.74694061,61.92316818,40.0,60.0,53.61,63.06,4.04878837,13.1513
4685,PRT,Portugal,2021,0.865,81.044,10.290103,0.863789591,0.865696528,84.079,77.847,16.82140923,17.07019997,16.57933044,9.575940132,9.607560158,9.538669586,33274.56076,28977.67168,38085.36745,0.998,0.076,59.74694061,61.92316818,40.0,60.0,53.82,62.37,3.881234231,14.2866
4686,PRT,Portugal,2022,0.874,82.24,10.270865,0.872538804,0.874035328,84.93,79.308,16.82140923,17.07019997,16.57933044,9.575940132,9.607560158,9.538669586,35314.99828,31845.37525,39198.81947,0.998,0.076,59.74694061,61.92316818,36.95652174,63.04347826,54.7,63.12,3.881234231,14.3058
4717,QAT,Qatar,2020,0.863,79.099,2.760385,0.873809375,0.857938938,80.679,78.225,13.26426983,15.28956032,12.64908981,10.1317219,11.79638314,9.737610384,87384.9076,41704.72718,104582.6664,1.018,0.168,81.8327411,71.4179765,9.756097561,90.24390244,58.4,95.75,37.13293617,59.4577
4718,QAT,Qatar,2021,0.864,79.272,2.688235,0.875835352,0.858357872,80.937,78.314,13.26426983,15.28956032,12.64908981,10.1317219,11.79638314,9.737610384,91760.27693,42345.1745,110339.8214,1.02,0.216,81.8327411,71.4179765,4.444444444,95.55555556,59.6,95.41,39.88427351,60.4693
4719,QAT,Qatar,2022,0.875,81.559,2.695122,0.892561376,0.869100423,83.101,80.626,13.26426983,15.28956032,12.64908981,10.1317219,11.79638314,9.737610384,95944.37754,47963.67663,114134.8423,1.027,0.212,81.8327411,71.4179765,4.444444444,95.55555556,61.73,95.33,39.88427351,63.5912
4750,ROU,Romania,2020,0.828,75.346,19.4420385,0.812483046,0.840794077,79.366,71.502,14.46557045,14.12421989,14.8273201,11.36019615,11.09125994,11.65099415,28602.9307,20557.06073,37188.00728,0.966,0.229,89.36717029,93.99737853,19.78494624,80.21505376,45.33,65.42,3.807548365,14.5742
4751,ROU,Romania,2021,0.825,74.185,19.32856,0.816003144,0.831578513,77.89,70.636,14.50753021,15.04965019,13.99917984,11.36019615,11.09125994,11.65099415,30312.02191,21236.98034,40007.21793,0.981,0.236,89.36717029,93.99737853,18.49462366,81.50537634,41.02,61.8,3.993603248,16.1554
4752,ROU,Romania,2022,0.827,74.117,19.6592665,0.817798791,0.833503726,77.619,70.724,14.50753021,15.04965019,13.99917984,11.36019615,11.09125994,11.65099415,31641.38368,22594.6875,41297.21764,0.981,0.23,89.36717029,93.99737853,18.88412017,81.11587983,42.29,62.04,3.993603248,15.9587
4783,RUS,Russian Federation,2020,0.826,71.342,145.6173285,0.830471835,0.81835244,76.387,66.172,15.66174936,15.84734259,15.48440459,12.40535138,12.47047606,12.32490618,25973.84766,20930.78451,31787.12613,1.015,0.187,97.74986406,98.63785206,16.12903226,83.87096774,55.12,70.05,11.21383912,14.2564
4784,RUS,Russian Federation,2021,0.818,69.419,145.102755,0.822070866,0.811800327,74.773,64.209,15.66174936,15.84734259,15.48440459,12.41152954,12.48219967,12.32425976,27480.33008,20869.43641,35103.31448,1.013,0.186,98.27648926,98.94474792,16.4516129,83.5483871,55.42,70.59,11.79848928,11.9341
4785,RUS,Russian Federation,2022,0.821,70.116,144.713314,0.829113224,0.811700148,75.702,64.689,15.66174936,15.84734259,15.48440459,12.41152954,12.48219967,12.32425976,26991.84961,21781.1736,33000.80885,1.021,0.178,98.27648926,98.94474792,17.77059774,82.22940226,55.53,70.33,11.79848928,11.351
4816,RWA,Rwanda,2020,0.535,66.774,13.1463615,0.518829107,0.550537514,68.996,64.358,11.03049342,11.09107685,10.97535992,4.878310204,4.522069931,5.351920128,2019.536807,1672.695295,2382.581847,0.942,0.4,14.60159969,18.73987961,55.66037736,44.33962264,56.72,69.34,0.10434826,2.3685
4817,RWA,Rwanda,2021,0.539,66.072,13.4618875,0.515914553,0.55890209,68.164,63.798,11.20700677,11.29270363,11.1280098,4.878310204,4.522069931,5.351920128,2192.841147,1622.036995,2789.436395,0.923,0.4,14.60159969,18.73987961,55.66037736,44.33962264,52.59,64.37,0.115399861,3.4513
4818,RWA,Rwanda,2022,0.548,67.129,13.7766975,0.523555778,0.568669607,69.244,64.813,11.38352013,11.49433041,11.28065968,4.878310204,4.522069931,5.351920128,2316.809277,1662.218331,3000.009352,0.921,0.4,14.60159969,18.73987961,54.71698113,45.28301887,54.76,66.21,0.115399861,3.4127
4849,KNA,Saint Kitts and Nevis,2020,0.832,71.627,0.0476425,,,75.266,68.322,18.40703011,19.72978973,17.04659081,10.8494008,11.1219032,10.5768984,26342.47788,,,,,,,25.0,75.0,,,4.845094664,
4850,KNA,Saint Kitts and Nevis,2021,0.832,71.682,0.0476065,,,75.341,68.346,18.40703011,19.72978973,17.04659081,10.8494008,11.1219032,10.5768984,26121.23865,,,,,,,25.0,75.0,,,4.672520271,
4851,KNA,Saint Kitts and Nevis,2022,0.838,72.027,0.0476575,,,75.666,68.682,18.40703011,19.72978973,17.04659081,10.8494008,11.1219032,10.5768984,28441.68074,,,,,,,31.25,68.75,,,4.672520271,
4882,LCA,Saint Lucia,2020,0.724,73.416,0.1792365,0.732152859,0.716226134,77.055,70.042,12.68871975,13.29776955,12.09832001,8.576973425,8.837794323,8.326679395,12019.96879,10587.30969,13478.20029,1.022,0.357,50.00593172,44.02722023,20.68965517,79.31034483,49.61,58.61,2.698382588,
4883,LCA,Saint Lucia,2021,0.717,71.111,0.1796515,0.723560001,0.710182594,74.717,67.838,12.69952011,13.34508467,12.07473993,8.576973425,8.837794323,8.326679395,12820.87708,10909.34068,14770.48731,1.019,0.347,50.00593172,44.02722023,24.13793103,75.86206897,60.54,70.98,2.594252189,
4884,LCA,Saint Lucia,2022,0.725,71.294,0.1798575,0.728905001,0.719471901,74.887,68.005,12.71032047,13.39239979,12.05115986,8.576973425,8.837794323,8.326679395,14778.3463,11815.12887,17806.87554,1.013,0.347,50.00593172,44.02722023,24.13793103,75.86206897,62.66,75.83,2.594252189,
4915,VCT,Saint Vincent and the Grenadines,2020,0.785,72.126,0.1046325,,,74.944,69.812,16.2530213,16.42287899,16.09251246,10.99625387,11.03757668,10.98694817,13231.62828,,,,,43.63830469,41.79062887,18.18181818,81.81818182,,,2.346222953,
4916,VCT,Saint Vincent and the Grenadines,2021,0.773,69.629,0.104332,,,72.396,67.354,16.2530213,16.42287899,16.09251246,10.99625387,11.03757668,10.98694817,13336.86524,,,,,43.63830469,41.79062887,18.18181818,81.81818182,,,2.267377219,
4917,VCT,Saint Vincent and the Grenadines,2022,0.772,68.972,0.1039475,,,71.731,66.693,16.2530213,16.42287899,16.09251246,10.99625387,11.03757668,10.98694817,14049.14799,,,,,43.63830469,41.79062887,18.18181818,81.81818182,,,2.267377219,
4948,WSM,Samoa,2020,0.712,72.768,0.2149295,0.697552286,0.719095912,75.459,70.341,12.4364,12.98814,11.93062,11.36735585,11.76791141,10.95704259,5847.074718,3894.806996,7722.086173,0.97,0.422,92.44230652,86.98742676,10.0,90.0,48.69,78.85,1.125115736,
4949,WSM,Samoa,2021,0.708,72.767,0.218764,0.693156614,0.714930649,75.503,70.312,12.4364,12.98814,11.93062,11.36735585,11.76791141,10.95704259,5437.882716,3625.03192,7180.251229,0.97,0.436,92.44230652,86.98742676,7.843137255,92.15686275,49.8,80.63,1.153480463,
4950,WSM,Samoa,2022,0.702,72.598,0.222382,0.686605036,0.709133201,75.333,70.146,12.4364,12.98814,11.93062,11.36735585,11.76791141,10.95704259,4970.232074,3314.285804,6562.379682,0.968,0.406,92.44230652,86.98742676,12.96296296,87.03703704,49.8,80.63,1.153480463,
4981,SMR,San Marino,2020,0.844,79.589,0.034007,0.835199667,0.855153972,82.431,76.952,12.41341019,11.85291958,13.01397991,10.52074301,10.6984396,10.51924979,50895.40762,44541.1647,57587.6381,0.977,,81.75823975,84.284729,33.33333333,66.66666667,70.46,71.75,,
4982,SMR,San Marino,2021,0.853,80.879,0.0337455,0.846501824,0.863325995,83.495,78.362,12.43323994,12.08226967,12.8386898,10.52074301,10.6984396,10.51924979,55088.31156,48384.97159,62161.73452,0.981,,81.75823975,84.284729,33.33333333,66.66666667,70.96,71.07,,
4983,SMR,San Marino,2022,0.867,83.433,0.0336605,0.852912779,0.883209541,84.733,82.036,12.40295982,11.98106003,12.88761044,10.52074301,10.6984396,10.51924979,57686.54334,50410.10236,65363.01089,0.966,,81.75823975,84.284729,33.33333333,66.66666667,70.36,70.58,,
5014,STP,Sao Tome and Principe,2020,0.609,67.785,0.218641,,,70.878,65.16,12.6637182,12.93469946,12.4790407,5.915788918,5.273353992,6.690563659,4100.934419,,,,,42.87084032,52.81669149,23.63636364,76.36363636,,,0.636797307,
5015,STP,Sao Tome and Principe,2021,0.609,67.591,0.2231075,,,70.419,65.161,12.6637182,12.93469946,12.4790407,5.915788918,5.273353992,6.690563659,4093.797072,,,,,42.87084032,52.81669149,23.63636364,76.36363636,,,0.653094703,
5016,STP,Sao Tome and Principe,2022,0.613,68.794,0.2273795,,,71.938,66.054,12.6637182,12.93469946,12.4790407,5.915788918,5.273353992,6.690563659,4054.106945,,,,,42.87084032,52.81669149,14.54545455,85.45454545,,,0.653094703,
5047,SAU,Saudi Arabia,2020,0.861,76.239,35.9971065,0.81301366,0.884241067,77.992,74.966,15.17204484,15.52692067,14.817169,11.31052971,10.73622036,11.67045021,45563.29665,19644.33185,64313.95158,0.919,0.249,71.27487946,80.92530823,19.86754967,80.13245033,29.51,79.79,16.96728018,25.8379
5048,SAU,Saudi Arabia,2021,0.867,76.936,35.950396,0.820585241,0.88907068,78.771,75.59,15.17204484,15.52692067,14.817169,11.31052971,10.73622036,11.67045021,47441.15392,21147.7531,66666.72517,0.923,0.23,71.27487946,80.92530823,19.86754967,80.13245033,34.55,79.17,17.56422655,25.7646
5049,SAU,Saudi Arabia,2022,0.875,77.905,36.40882,0.832017761,0.896577417,79.525,76.666,15.17204484,15.52692067,14.817169,11.31052971,10.73622036,11.67045021,50620.43706,24647.00035,69723.10773,0.928,0.229,71.27487946,80.92530823,19.86754967,80.13245033,34.46,79.64,17.56422655,27.1018
